station;lib;eu_cd;num_prel;dateprel;profondeur;zone;libzone;codeparam;libparam;codesupport;libsupport;codefraction;libfraction;resultat;unite;libunite;remarque;code_reseau;nom_reseau;code_preleveur;nom_preleveur;code_laboratoire;nom_laboratoire
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2096;Trinexapac-ethyl;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2096;Trinexapac-ethyl;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2534;Prosulfuron;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2534;Prosulfuron;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2534;Prosulfuron;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2545;Paclobutrazole;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2545;Paclobutrazole;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2545;Paclobutrazole;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2546;Dimétachlore;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2546;Dimétachlore;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2546;Dimétachlore;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2547;Fluroxypyr-meptyl;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2547;Fluroxypyr-meptyl;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2547;Fluroxypyr-meptyl;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2563;Iodosulfuron-méthyl;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2563;Iodosulfuron-méthyl;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2563;Iodosulfuron-méthyl;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2576;Pyraclostrobine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2576;Pyraclostrobine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2576;Pyraclostrobine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2578;Mesosulfuron methyle;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2578;Mesosulfuron methyle;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2578;Mesosulfuron methyle;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2614;Nitrobenzène;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2614;Nitrobenzène;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2614;Nitrobenzène;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2664;Spiroxamine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2664;Spiroxamine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2664;Spiroxamine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2669;Picoxystrobine;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2669;Picoxystrobine;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2669;Picoxystrobine;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2678;Trifloxystrobine;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2678;Trifloxystrobine;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2678;Trifloxystrobine;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2729;Cycloxydime;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2729;Cycloxydime;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2729;Cycloxydime;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2737;Desmethylnorflurazon;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2737;Desmethylnorflurazon;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2737;Desmethylnorflurazon;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2738;Desméthylisoproturon;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2738;Desméthylisoproturon;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2738;Desméthylisoproturon;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2742;Fénazaquin;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2742;Fénazaquin;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2742;Fénazaquin;3;Eau;023;Eau brute;0.01;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2743;Fenhexamid;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2743;Fenhexamid;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2743;Fenhexamid;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2744;Fosthiazate;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2744;Fosthiazate;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2744;Fosthiazate;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2766;Bisphenol A;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2766;Bisphenol A;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2766;Bisphenol A;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2807;Isoxadifen-éthyle;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2807;Isoxadifen-éthyle;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2807;Isoxadifen-éthyle;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2847;Didemethylisoproturon;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2847;Didemethylisoproturon;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2847;Didemethylisoproturon;3;Eau;023;Eau brute;0.1;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2858;Zoxamide;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2858;Zoxamide;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2858;Zoxamide;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2897;Cyromazine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2897;Cyromazine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2897;Cyromazine;3;Eau;023;Eau brute;0.02;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707314;22-02-2024;7.0;1;Zone euphotique;2924;Benfuracarbe;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707293;22-02-2024;30.5;6;Prélèvement ponctuel;2924;Benfuracarbe;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
O4505003;Lac des Cammazes;FRFL22;1707217;22-02-2024;52.0;5;Prélèvement de fond;2924;Benfuracarbe;3;Eau;023;Eau brute;0.05;133;microgramme par litre;10;0500000076;Réseau contrôle de surveillance plans d'eau;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET;22310001700225;LABO. DEPT. D'EAU DE HTE GARONNE LAUNAGUET
